Device ID,Data type,Timestamp,Location,Value,Trust,Output 
1234575154,GPS data,10/26/2023 18:00,"37.7833,-122.4167",33 mph,0.2,0
1234575155,GPS data,10/26/2023 23:01,"37.7833,-122.4167",Bridge closure due to construction,0.2,0
1234575156,GPS data,10/26/2023 5:30,"37.7833,-122.4167",Black car running red light,0.6,1
1234575157,Traffic camera data,10/26/2023 9:53,"37.7833,-122.4167",Black car running red light,0.1,0
1234575158,Traffic camera data,10/26/2023 0:31,"37.7833,-122.4167",182 passengers,0.1,0
1234575159,Infrastructure data,10/26/2023 4:48,"37.7833,-122.4167",88 passengers,0.2,0
1234575160,Sensor data,10/26/2023 14:42,"37.7833,-122.4167",Bridge closure due to construction,0.5,1
1234575161,Infrastructure data,10/26/2023 19:04,"37.7833,-122.4167",108 passengers,0.4,0
1234575162,GPS data,10/26/2023 23:53,"37.7833,-122.4167",Bridge closure due to construction,0.4,0
1234575163,Traffic camera data,10/26/2023 8:07,"37.7833,-122.4167",86 mph,0.3,0
1234575164,Traffic camera data,10/26/2023 1:28,"37.7833,-122.4167",44 passengers,0,0
1234575165,Infrastructure data,10/26/2023 23:55,"37.7833,-122.4167",Bridge closure due to construction,0.2,0
1234575166,Sensor data,10/26/2023 20:11,"37.7833,-122.4167",Black car running red light,0,0
1234575167,Infrastructure data,10/26/2023 19:50,"37.7833,-122.4167",148 passengers,0.7,1
1234575168,Sensor data,10/26/2023 20:39,"37.7833,-122.4167",79 mph,1,1
1234575169,Traffic camera data,10/26/2023 9:46,"37.7833,-122.4167",Bridge closure due to construction,0.1,0
1234575170,Traffic camera data,10/26/2023 18:33,"37.7833,-122.4167",Bridge closure due to construction,0.5,1
1234575171,Sensor data,10/26/2023 13:39,"37.7833,-122.4167",Bridge closure due to construction,0.3,0
1234575172,Sensor data,10/26/2023 6:14,"37.7833,-122.4167",Black car running red light,0.5,1
1234575173,Infrastructure data,10/26/2023 10:20,"37.7833,-122.4167",1 mph,0.2,0
1234575174,Traffic camera data,10/26/2023 2:32,"37.7833,-122.4167",Bridge closure due to construction,1,1
1234575175,Sensor data,10/26/2023 7:25,"37.7833,-122.4167",Bridge closure due to construction,0.5,1
1234575176,Sensor data,10/26/2023 20:46,"37.7833,-122.4167",99 mph,0.9,1
1234575177,Traffic camera data,10/26/2023 17:00,"37.7833,-122.4167",19 mph,0.4,0
1234575178,Infrastructure data,10/26/2023 10:17,"37.7833,-122.4167",96 mph,0.7,1
1234575179,Sensor data,10/26/2023 11:57,"37.7833,-122.4167",Bridge closure due to construction,0.2,0
1234575180,GPS data,10/26/2023 0:59,"37.7833,-122.4167",Bridge closure due to construction,0.9,1
1234575181,Sensor data,10/26/2023 9:41,"37.7833,-122.4167",24 mph,0.2,0
1234575182,Sensor data,10/26/2023 23:50,"37.7833,-122.4167",73 passengers,0.4,0
1234575183,Infrastructure data,10/26/2023 6:12,"37.7833,-122.4167",Black car running red light,0.2,0
1234575184,Infrastructure data,10/26/2023 6:33,"37.7833,-122.4167",39 mph,0.8,1
1234575185,Sensor data,10/26/2023 7:43,"37.7833,-122.4167",133 passengers,0.5,1
1234575186,Sensor data,10/26/2023 9:17,"37.7833,-122.4167",Bridge closure due to construction,0.8,1
1234575187,GPS data,10/26/2023 5:52,"37.7833,-122.4167",Bridge closure due to construction,1,1
1234575188,GPS data,10/26/2023 7:39,"37.7833,-122.4167",86 mph,0.1,0
1234575189,Infrastructure data,10/26/2023 2:56,"37.7833,-122.4167",Black car running red light,0.8,1
1234575190,Sensor data,10/26/2023 12:10,"37.7833,-122.4167",Black car running red light,0.5,1
1234575191,Sensor data,10/26/2023 2:15,"37.7833,-122.4167",Bridge closure due to construction,0.1,0
1234575192,Infrastructure data,10/26/2023 20:39,"37.7833,-122.4167",Black car running red light,0.6,1
1234575193,Infrastructure data,10/26/2023 7:02,"37.7833,-122.4167",67 mph,0.9,1
1234575194,Infrastructure data,10/26/2023 21:05,"37.7833,-122.4167",Black car running red light,0.8,1
1234575195,GPS data,10/26/2023 9:03,"37.7833,-122.4167",59 mph,0.1,0
1234575196,Sensor data,10/26/2023 8:13,"37.7833,-122.4167",Black car running red light,0.9,1
1234575197,GPS data,10/26/2023 19:47,"37.7833,-122.4167",98 passengers,0.2,0
1234575198,Sensor data,10/26/2023 16:49,"37.7833,-122.4167",Black car running red light,0.2,0
1234575199,Traffic camera data,10/26/2023 2:26,"37.7833,-122.4167",98 mph,0.4,0
1234575200,Infrastructure data,10/26/2023 19:45,"37.7833,-122.4167",Black car running red light,0.3,0
1234575201,Sensor data,10/26/2023 15:21,"37.7833,-122.4167",45 passengers,1,1
1234575202,Traffic camera data,10/26/2023 14:28,"37.7833,-122.4167",163 passengers,0.8,1
1234575203,Sensor data,10/26/2023 2:20,"37.7833,-122.4167",Black car running red light,0.3,0
1234575204,Infrastructure data,10/26/2023 11:41,"37.7833,-122.4167",58 mph,0,0
1234575205,GPS data,10/26/2023 11:29,"37.7833,-122.4167",Black car running red light,0.5,1
1234575206,GPS data,10/26/2023 2:46,"37.7833,-122.4167",79 mph,0.8,1
1234575207,Infrastructure data,10/26/2023 9:05,"37.7833,-122.4167",99 mph,0.8,1
1234575208,Infrastructure data,10/26/2023 16:28,"37.7833,-122.4167",Black car running red light,0.5,1
1234575209,GPS data,10/26/2023 23:38,"37.7833,-122.4167",100 mph,0.5,1
1234575210,Traffic camera data,10/26/2023 15:44,"37.7833,-122.4167",Bridge closure due to construction,0.9,1
1234575211,Sensor data,10/26/2023 14:32,"37.7833,-122.4167",58 mph,0,0
1234575212,Infrastructure data,10/26/2023 5:09,"37.7833,-122.4167",69 mph,0.5,1
1234575213,Sensor data,10/26/2023 2:50,"37.7833,-122.4167",143 passengers,0.6,1
1234575214,Traffic camera data,10/26/2023 21:00,"37.7833,-122.4167",Bridge closure due to construction,0,0
1234575215,Infrastructure data,10/26/2023 11:47,"37.7833,-122.4167",43 mph,0.9,1
1234575216,GPS data,10/26/2023 12:35,"37.7833,-122.4167",Black car running red light,0.5,1
1234575217,Traffic camera data,10/26/2023 2:58,"37.7833,-122.4167",161 passengers,1,1
1234575218,GPS data,10/26/2023 6:39,"37.7833,-122.4167",84 passengers,0.2,0
1234575219,Infrastructure data,10/26/2023 9:57,"37.7833,-122.4167",Bridge closure due to construction,0.8,1
1234575220,Infrastructure data,10/26/2023 14:05,"37.7833,-122.4167",32 passengers,0.6,1
1234575221,Traffic camera data,10/26/2023 15:25,"37.7833,-122.4167",Black car running red light,1,1
1234575222,GPS data,10/26/2023 5:15,"37.7833,-122.4167",83 mph,0.8,1
1234575223,Sensor data,10/26/2023 6:44,"37.7833,-122.4167",Bridge closure due to construction,0.6,1
1234575224,GPS data,10/26/2023 0:50,"37.7833,-122.4167",48 mph,0.7,1
1234575225,Infrastructure data,10/26/2023 2:28,"37.7833,-122.4167",124 passengers,0.9,1
1234575226,Traffic camera data,10/26/2023 7:36,"37.7833,-122.4167",87 mph,0.2,0
1234575227,GPS data,10/26/2023 11:27,"37.7833,-122.4167",4 passengers,0.5,1
1234575228,Sensor data,10/26/2023 19:55,"37.7833,-122.4167",56 mph,0.3,0
1234575229,Traffic camera data,10/26/2023 7:57,"37.7833,-122.4167",165 passengers,0.4,0
1234575230,Traffic camera data,10/26/2023 14:44,"37.7833,-122.4167",57 mph,0.2,0
1234575231,Sensor data,10/26/2023 8:11,"37.7833,-122.4167",46 mph,0.4,0
1234575232,Sensor data,10/26/2023 9:29,"37.7833,-122.4167",Black car running red light,0.4,0
1234575233,Traffic camera data,10/26/2023 16:58,"37.7833,-122.4167",Black car running red light,0.1,0
1234575234,Traffic camera data,10/26/2023 21:36,"37.7833,-122.4167",Black car running red light,0.8,1
1234575235,GPS data,10/26/2023 2:49,"37.7833,-122.4167",Black car running red light,0.3,0
1234575236,Infrastructure data,10/26/2023 13:42,"37.7833,-122.4167",14 passengers,0.9,1
1234575237,GPS data,10/26/2023 13:13,"37.7833,-122.4167",28 passengers,0.9,1
1234575238,Infrastructure data,10/26/2023 4:56,"37.7833,-122.4167",Bridge closure due to construction,0.8,1
1234575239,Infrastructure data,10/26/2023 2:36,"37.7833,-122.4167",54 mph,1,1
1234575240,Sensor data,10/26/2023 9:34,"37.7833,-122.4167",Bridge closure due to construction,0.6,1
1234575241,Sensor data,10/26/2023 13:33,"37.7833,-122.4167",Black car running red light,0.5,1
1234575242,Traffic camera data,10/26/2023 1:38,"37.7833,-122.4167",36 mph,0.7,1
1234575243,Traffic camera data,10/26/2023 10:26,"37.7833,-122.4167",Black car running red light,0.2,0
1234575244,GPS data,10/26/2023 16:24,"37.7833,-122.4167",Black car running red light,0.8,1
1234575245,GPS data,10/26/2023 12:57,"37.7833,-122.4167",Black car running red light,0.7,1
1234575246,Traffic camera data,10/26/2023 17:01,"37.7833,-122.4167",176 passengers,0.9,1
1234575247,GPS data,10/26/2023 0:58,"37.7833,-122.4167",Black car running red light,0.3,0
1234575248,Traffic camera data,10/26/2023 0:28,"37.7833,-122.4167",34 mph,0.4,0
1234575249,Sensor data,10/26/2023 11:35,"37.7833,-122.4167",Black car running red light,0.4,0
1234575250,Infrastructure data,10/26/2023 23:29,"37.7833,-122.4167",63 passengers,0.3,0
1234575251,Infrastructure data,10/26/2023 19:40,"37.7833,-122.4167",Black car running red light,0.9,1
1234575252,Sensor data,10/26/2023 12:51,"37.7833,-122.4167",Bridge closure due to construction,0.5,1
1234575253,Infrastructure data,10/26/2023 9:19,"37.7833,-122.4167",17 passengers,0.8,1
1234575254,Traffic camera data,10/26/2023 7:45,"37.7833,-122.4167",39 mph,0.1,0
1234575255,Traffic camera data,10/26/2023 5:42,"37.7833,-122.4167",Bridge closure due to construction,0.5,1
1234575256,GPS data,10/26/2023 15:49,"37.7833,-122.4167",64 passengers,0.2,0
1234575257,Sensor data,10/26/2023 4:03,"37.7833,-122.4167",Black car running red light,0.6,1
1234575258,Sensor data,10/26/2023 7:28,"37.7833,-122.4167",85 mph,0.3,0
1234575259,Infrastructure data,10/26/2023 5:02,"37.7833,-122.4167",21 mph,0.4,0
1234575260,Traffic camera data,10/26/2023 7:49,"37.7833,-122.4167",1 mph,0.2,0
1234575261,Traffic camera data,10/26/2023 4:20,"37.7833,-122.4167",Bridge closure due to construction,0.2,0
1234575262,GPS data,10/26/2023 16:13,"37.7833,-122.4167",86 mph,0.4,0
1234575263,GPS data,10/26/2023 20:12,"37.7833,-122.4167",Black car running red light,0.8,1
1234575264,Traffic camera data,10/26/2023 17:39,"37.7833,-122.4167",Black car running red light,0.7,1
1234575265,Infrastructure data,10/26/2023 4:08,"37.7833,-122.4167",39 mph,0.9,1
1234575266,Traffic camera data,10/26/2023 13:35,"37.7833,-122.4167",27 mph,0.5,1
1234575267,GPS data,10/26/2023 13:38,"37.7833,-122.4167",47 mph,0.2,0
1234575268,Traffic camera data,10/26/2023 1:37,"37.7833,-122.4167",Black car running red light,0,0
1234575269,Infrastructure data,10/26/2023 10:17,"37.7833,-122.4167",63 mph,0.1,0
1234575270,GPS data,10/26/2023 22:57,"37.7833,-122.4167",Bridge closure due to construction,0.2,0
1234575271,Infrastructure data,10/26/2023 6:30,"37.7833,-122.4167",95 mph,0.7,1
1234575272,GPS data,10/26/2023 8:20,"37.7833,-122.4167",Black car running red light,0.8,1
1234575273,Infrastructure data,10/26/2023 7:25,"37.7833,-122.4167",49 mph,0.4,0
1234575274,Infrastructure data,10/26/2023 15:42,"37.7833,-122.4167",15 mph,0.9,1
1234575275,Infrastructure data,10/26/2023 2:19,"37.7833,-122.4167",158 passengers,0.3,0
1234575276,Sensor data,10/26/2023 2:48,"37.7833,-122.4167",45 passengers,0.9,1
1234575277,Sensor data,10/26/2023 6:14,"37.7833,-122.4167",72 mph,0.4,0
1234575278,GPS data,10/26/2023 19:44,"37.7833,-122.4167",Black car running red light,1,1
1234575279,GPS data,10/26/2023 14:13,"37.7833,-122.4167",65 mph,0.1,0
1234575280,Sensor data,10/26/2023 2:51,"37.7833,-122.4167",144 passengers,0.7,1
1234575281,Infrastructure data,10/26/2023 10:21,"37.7833,-122.4167",12 passengers,1,1
1234575282,Traffic camera data,10/26/2023 10:55,"37.7833,-122.4167",Black car running red light,0.2,0
1234575283,GPS data,10/26/2023 10:19,"37.7833,-122.4167",78 mph,0.8,1
1234575284,Traffic camera data,10/26/2023 8:03,"37.7833,-122.4167",Bridge closure due to construction,0.3,0
1234575285,Sensor data,10/26/2023 14:05,"37.7833,-122.4167",Black car running red light,0.1,0
1234575286,Sensor data,10/26/2023 17:14,"37.7833,-122.4167",199 passengers,0.2,0
1234575287,Infrastructure data,10/26/2023 13:49,"37.7833,-122.4167",156 passengers,0.5,1
1234575288,Traffic camera data,10/26/2023 14:00,"37.7833,-122.4167",Black car running red light,0.5,1
1234575289,Infrastructure data,10/26/2023 15:55,"37.7833,-122.4167",Bridge closure due to construction,0.1,0
1234575290,GPS data,10/26/2023 21:51,"37.7833,-122.4167",Bridge closure due to construction,0.6,1
1234575291,Sensor data,10/26/2023 1:17,"37.7833,-122.4167",100 mph,1,1
1234575292,Infrastructure data,10/26/2023 1:24,"37.7833,-122.4167",Bridge closure due to construction,0.5,1
1234575293,Sensor data,10/26/2023 14:37,"37.7833,-122.4167",134 passengers,0.8,1
1234575294,GPS data,10/26/2023 12:23,"37.7833,-122.4167",Black car running red light,0.9,1
1234575295,GPS data,10/26/2023 6:56,"37.7833,-122.4167",7 mph,0.8,1
1234575296,Sensor data,10/26/2023 15:00,"37.7833,-122.4167",73 mph,0.6,1
1234575297,Infrastructure data,10/26/2023 13:51,"37.7833,-122.4167",156 passengers,0.4,0
1234575298,Traffic camera data,10/26/2023 17:43,"37.7833,-122.4167",48 passengers,0.2,0
1234575299,Infrastructure data,10/26/2023 4:14,"37.7833,-122.4167",Black car running red light,0.5,1
1234575300,GPS data,10/26/2023 2:08,"37.7833,-122.4167",Bridge closure due to construction,0.9,1
1234575301,GPS data,10/26/2023 9:50,"37.7833,-122.4167",97 mph,0,0
1234575302,GPS data,10/26/2023 0:28,"37.7833,-122.4167",Bridge closure due to construction,1,1
1234575303,Traffic camera data,10/26/2023 9:10,"37.7833,-122.4167",99 mph,0.8,1
1234575304,Sensor data,10/26/2023 5:08,"37.7833,-122.4167",Bridge closure due to construction,1,1
1234575305,GPS data,10/26/2023 3:15,"37.7833,-122.4167",Bridge closure due to construction,0.4,0
1234575306,GPS data,10/26/2023 23:40,"37.7833,-122.4167",96 mph,0.1,0
1234575307,Sensor data,10/26/2023 2:41,"37.7833,-122.4167",35 mph,0.7,1
1234575308,Traffic camera data,10/26/2023 8:54,"37.7833,-122.4167",Black car running red light,0,0
1234575309,Traffic camera data,10/26/2023 3:36,"37.7833,-122.4167",Bridge closure due to construction,0.9,1
1234575310,GPS data,10/26/2023 2:37,"37.7833,-122.4167",80 passengers,0.6,1
1234575311,Sensor data,10/26/2023 7:18,"37.7833,-122.4167",Bridge closure due to construction,1,1
1234575312,Sensor data,10/26/2023 4:02,"37.7833,-122.4167",Black car running red light,0.1,0
1234575313,Infrastructure data,10/26/2023 2:04,"37.7833,-122.4167",Bridge closure due to construction,0.4,0
1234575314,Infrastructure data,10/26/2023 8:00,"37.7833,-122.4167",14 passengers,0.1,0
1234575315,Infrastructure data,10/26/2023 6:53,"37.7833,-122.4167",30 mph,0.9,1
1234575316,Sensor data,10/26/2023 5:44,"37.7833,-122.4167",121 passengers,0.8,1
1234575317,Sensor data,10/26/2023 0:28,"37.7833,-122.4167",97 passengers,0.1,0
1234575318,GPS data,10/26/2023 6:09,"37.7833,-122.4167",Bridge closure due to construction,1,1
1234575319,Sensor data,10/26/2023 18:37,"37.7833,-122.4167",Bridge closure due to construction,0.6,1
1234575320,GPS data,10/26/2023 23:26,"37.7833,-122.4167",Black car running red light,0.3,0
1234575321,Traffic camera data,10/26/2023 4:35,"37.7833,-122.4167",69 mph,0.1,0
1234575322,Traffic camera data,10/26/2023 15:28,"37.7833,-122.4167",Black car running red light,0.9,1
1234575323,GPS data,10/26/2023 8:09,"37.7833,-122.4167",97 mph,1,1
1234575324,Infrastructure data,10/26/2023 1:13,"37.7833,-122.4167",Black car running red light,0.8,1
1234575325,Traffic camera data,10/26/2023 12:06,"37.7833,-122.4167",Bridge closure due to construction,0.4,0
1234575326,Sensor data,10/26/2023 12:14,"37.7833,-122.4167",38 passengers,0.1,0
1234575327,Infrastructure data,10/26/2023 11:35,"37.7833,-122.4167",27 mph,0.3,0
1234575328,Infrastructure data,10/26/2023 20:22,"37.7833,-122.4167",52 mph,0.7,1
1234575329,Infrastructure data,10/26/2023 19:39,"37.7833,-122.4167",80 mph,0.3,0
1234575330,GPS data,10/26/2023 6:26,"37.7833,-122.4167",Bridge closure due to construction,0.4,0
1234575331,Sensor data,10/26/2023 22:58,"37.7833,-122.4167",152 passengers,0.1,0
1234575332,Traffic camera data,10/26/2023 16:19,"37.7833,-122.4167",Black car running red light,1,1
1234575333,GPS data,10/26/2023 7:41,"37.7833,-122.4167",Bridge closure due to construction,0.1,0
1234575334,GPS data,10/26/2023 18:53,"37.7833,-122.4167",67 mph,0.4,0
1234575335,Infrastructure data,10/26/2023 20:07,"37.7833,-122.4167",137 passengers,0.2,0
1234575336,Infrastructure data,10/26/2023 7:52,"37.7833,-122.4167",195 passengers,0.3,0
1234575337,Sensor data,10/26/2023 17:43,"37.7833,-122.4167",170 passengers,1,1
1234575338,Traffic camera data,10/26/2023 18:21,"37.7833,-122.4167",12 mph,0.8,1
1234575339,Sensor data,10/26/2023 10:10,"37.7833,-122.4167",73 mph,1,1
1234575340,GPS data,10/26/2023 4:25,"37.7833,-122.4167",104 passengers,0.1,0
1234575341,Traffic camera data,10/26/2023 13:40,"37.7833,-122.4167",Black car running red light,0.8,1
1234575342,GPS data,10/26/2023 17:39,"37.7833,-122.4167",37 mph,0.5,1
1234575343,Infrastructure data,10/26/2023 20:23,"37.7833,-122.4167",56 mph,0.9,1
1234575344,GPS data,10/26/2023 10:57,"37.7833,-122.4167",64 mph,0.3,0
1234575345,Traffic camera data,10/26/2023 5:08,"37.7833,-122.4167",Bridge closure due to construction,0.7,1
1234575346,Infrastructure data,10/26/2023 10:28,"37.7833,-122.4167",Black car running red light,0.6,1
1234575347,GPS data,10/26/2023 3:42,"37.7833,-122.4167",Black car running red light,0.8,1
1234575348,Sensor data,10/26/2023 2:31,"37.7833,-122.4167",194 passengers,0.5,1
1234575349,Infrastructure data,10/26/2023 12:41,"37.7833,-122.4167",136 passengers,1,1
1234575350,Traffic camera data,10/26/2023 4:56,"37.7833,-122.4167",Black car running red light,0.3,0
1234575351,GPS data,10/26/2023 1:43,"37.7833,-122.4167",Bridge closure due to construction,0.4,0
1234575352,Infrastructure data,10/26/2023 21:59,"37.7833,-122.4167",20 mph,0.2,0
1234575353,Sensor data,10/26/2023 22:15,"37.7833,-122.4167",Bridge closure due to construction,0.1,0
1234575354,Sensor data,10/26/2023 1:50,"37.7833,-122.4167",50 mph,0.8,1
1234575355,Traffic camera data,10/26/2023 0:03,"37.7833,-122.4167",Bridge closure due to construction,0.1,0
1234575356,Traffic camera data,10/26/2023 23:12,"37.7833,-122.4167",183 passengers,0.1,0
1234575357,Sensor data,10/26/2023 5:52,"37.7833,-122.4167",Black car running red light,0.2,0
1234575358,Traffic camera data,10/26/2023 21:33,"37.7833,-122.4167",Black car running red light,0.1,0
1234575359,Traffic camera data,10/26/2023 19:12,"37.7833,-122.4167",Bridge closure due to construction,0.6,1
1234575360,Infrastructure data,10/26/2023 9:51,"37.7833,-122.4167",57 mph,0.4,0
1234575361,GPS data,10/26/2023 2:10,"37.7833,-122.4167",47 mph,0.4,0
1234575362,Traffic camera data,10/26/2023 8:23,"37.7833,-122.4167",Bridge closure due to construction,0.6,1
1234575363,Traffic camera data,10/26/2023 7:19,"37.7833,-122.4167",Black car running red light,0.9,1
1234575364,Traffic camera data,10/26/2023 20:54,"37.7833,-122.4167",Black car running red light,0.4,0
1234575365,Infrastructure data,10/26/2023 1:16,"37.7833,-122.4167",Black car running red light,0.4,0
1234575366,GPS data,10/26/2023 18:08,"37.7833,-122.4167",56 passengers,0.5,1
1234575367,Traffic camera data,10/26/2023 17:49,"37.7833,-122.4167",55 mph,0.9,1
1234575368,Infrastructure data,10/26/2023 15:28,"37.7833,-122.4167",74 mph,0.7,1
1234575369,Infrastructure data,10/26/2023 6:13,"37.7833,-122.4167",75 mph,0.8,1
1234575370,Infrastructure data,10/26/2023 4:49,"37.7833,-122.4167",Black car running red light,0.1,0
1234575371,Sensor data,10/26/2023 8:05,"37.7833,-122.4167",50 mph,0.1,0
1234575372,Traffic camera data,10/26/2023 22:46,"37.7833,-122.4167",159 passengers,0.9,1
1234575373,Sensor data,10/26/2023 6:52,"37.7833,-122.4167",Bridge closure due to construction,0.4,0
1234575374,Traffic camera data,10/26/2023 1:45,"37.7833,-122.4167",27 passengers,0.6,1
1234575375,Traffic camera data,10/26/2023 21:30,"37.7833,-122.4167",56 mph,0.3,0
1234575376,GPS data,10/26/2023 16:55,"37.7833,-122.4167",Black car running red light,0.7,1
1234575377,GPS data,10/26/2023 11:59,"37.7833,-122.4167",46 mph,0.8,1
1234575378,GPS data,10/26/2023 3:23,"37.7833,-122.4167",Bridge closure due to construction,0.3,0
1234575379,Sensor data,10/26/2023 7:24,"37.7833,-122.4167",55 passengers,0.6,1
1234575380,GPS data,10/26/2023 17:03,"37.7833,-122.4167",Bridge closure due to construction,0.4,0
1234575381,Traffic camera data,10/26/2023 9:19,"37.7833,-122.4167",164 passengers,0.6,1
1234575382,Traffic camera data,10/26/2023 9:39,"37.7833,-122.4167",Bridge closure due to construction,0.6,1
1234575383,Traffic camera data,10/26/2023 13:38,"37.7833,-122.4167",Black car running red light,0.2,0
1234575384,Infrastructure data,10/26/2023 16:29,"37.7833,-122.4167",Bridge closure due to construction,0.2,0
1234575385,GPS data,10/26/2023 15:36,"37.7833,-122.4167",Black car running red light,0.3,0
1234575386,GPS data,10/26/2023 17:11,"37.7833,-122.4167",Bridge closure due to construction,0.1,0
1234575387,GPS data,10/26/2023 12:38,"37.7833,-122.4167",Black car running red light,1,1
1234575388,GPS data,10/26/2023 23:37,"37.7833,-122.4167",Black car running red light,0.1,0
1234575389,GPS data,10/26/2023 17:56,"37.7833,-122.4167",26 mph,1,1
1234575390,Infrastructure data,10/26/2023 18:56,"37.7833,-122.4167",Bridge closure due to construction,0.6,1
1234575391,Infrastructure data,10/26/2023 15:31,"37.7833,-122.4167",Bridge closure due to construction,0.8,1
1234575392,Infrastructure data,10/26/2023 17:26,"37.7833,-122.4167",4 mph,0.8,1
1234575393,Infrastructure data,10/26/2023 22:15,"37.7833,-122.4167",99 mph,0.5,1
1234575394,Infrastructure data,10/26/2023 6:25,"37.7833,-122.4167",144 passengers,0.7,1
1234575395,GPS data,10/26/2023 22:13,"37.7833,-122.4167",Black car running red light,0.2,0
1234575396,Infrastructure data,10/26/2023 4:30,"37.7833,-122.4167",Black car running red light,0.9,1
1234575397,Traffic camera data,10/26/2023 3:01,"37.7833,-122.4167",11 mph,0.4,0
1234575398,Sensor data,10/26/2023 18:53,"37.7833,-122.4167",80 mph,0.5,1
1234575399,Sensor data,10/26/2023 0:59,"37.7833,-122.4167",61 mph,0.5,1
1234575400,Sensor data,10/26/2023 20:00,"37.7833,-122.4167",14 passengers,0.5,1
1234575401,Infrastructure data,10/26/2023 2:53,"37.7833,-122.4167",68 mph,0.7,1
1234575402,GPS data,10/26/2023 18:50,"37.7833,-122.4167",Black car running red light,0.3,0
1234575403,Traffic camera data,10/26/2023 17:17,"37.7833,-122.4167",125 passengers,0.9,1
1234575404,GPS data,10/26/2023 11:16,"37.7833,-122.4167",95 passengers,0.1,0
1234575405,Traffic camera data,10/26/2023 3:22,"37.7833,-122.4167",Black car running red light,0.4,0
1234575406,Sensor data,10/26/2023 14:40,"37.7833,-122.4167",Bridge closure due to construction,0.9,1
1234575407,Traffic camera data,10/26/2023 7:05,"37.7833,-122.4167",3 mph,0.3,0
1234575408,Infrastructure data,10/26/2023 15:12,"37.7833,-122.4167",21 passengers,0.1,0
1234575409,Traffic camera data,10/26/2023 17:09,"37.7833,-122.4167",95 mph,0.3,0
1234575410,Traffic camera data,10/26/2023 6:03,"37.7833,-122.4167",19 mph,0.9,1
1234575411,GPS data,10/26/2023 19:37,"37.7833,-122.4167",73 passengers,0.8,1
1234575412,Sensor data,10/26/2023 0:42,"37.7833,-122.4167",Black car running red light,0.4,0
1234575413,Sensor data,10/26/2023 23:38,"37.7833,-122.4167",Black car running red light,0.4,0
1234575414,GPS data,10/26/2023 7:31,"37.7833,-122.4167",195 passengers,0.7,1
1234575415,GPS data,10/26/2023 10:03,"37.7833,-122.4167",Bridge closure due to construction,0.5,1
1234575416,Infrastructure data,10/26/2023 4:49,"37.7833,-122.4167",Bridge closure due to construction,0.4,0
1234575417,Sensor data,10/26/2023 0:17,"37.7833,-122.4167",Black car running red light,0.6,1
1234575418,Traffic camera data,10/26/2023 3:31,"37.7833,-122.4167",Bridge closure due to construction,0.4,0
1234575419,GPS data,10/26/2023 6:42,"37.7833,-122.4167",182 passengers,0.6,1
1234575420,Traffic camera data,10/26/2023 12:11,"37.7833,-122.4167",Bridge closure due to construction,0.2,0
1234575421,GPS data,10/26/2023 14:19,"37.7833,-122.4167",44 mph,0.2,0
1234575422,Traffic camera data,10/26/2023 5:33,"37.7833,-122.4167",Black car running red light,0.5,1
1234575423,Infrastructure data,10/26/2023 23:37,"37.7833,-122.4167",Bridge closure due to construction,0.9,1
1234575424,Traffic camera data,10/26/2023 2:08,"37.7833,-122.4167",82 passengers,0.1,0
1234575425,Traffic camera data,10/26/2023 5:00,"37.7833,-122.4167",Black car running red light,0.6,1
1234575426,Infrastructure data,10/26/2023 4:41,"37.7833,-122.4167",44 passengers,0.5,1
1234575427,Sensor data,10/26/2023 22:44,"37.7833,-122.4167",Bridge closure due to construction,0.4,0
1234575428,GPS data,10/26/2023 7:45,"37.7833,-122.4167",Bridge closure due to construction,0.8,1
1234575429,Infrastructure data,10/26/2023 19:31,"37.7833,-122.4167",Bridge closure due to construction,0.7,1
1234575430,Infrastructure data,10/26/2023 19:36,"37.7833,-122.4167",Bridge closure due to construction,0.7,1
1234575431,GPS data,10/26/2023 0:36,"37.7833,-122.4167",10 mph,0.1,0
1234575432,Infrastructure data,10/26/2023 5:46,"37.7833,-122.4167",33 mph,0.4,0
1234575433,Infrastructure data,10/26/2023 3:19,"37.7833,-122.4167",64 passengers,0.6,1
1234575434,Traffic camera data,10/26/2023 12:56,"37.7833,-122.4167",Bridge closure due to construction,0,0
1234575435,Sensor data,10/26/2023 20:31,"37.7833,-122.4167",9 mph,0.7,1
1234575436,GPS data,10/26/2023 18:39,"37.7833,-122.4167",Black car running red light,0.6,1
1234575437,GPS data,10/26/2023 4:40,"37.7833,-122.4167",Black car running red light,0.3,0
1234575438,Traffic camera data,10/26/2023 23:14,"37.7833,-122.4167",172 passengers,0.5,1
1234575439,Sensor data,10/26/2023 16:10,"37.7833,-122.4167",55 mph,0.1,0
1234575440,Infrastructure data,10/26/2023 20:17,"37.7833,-122.4167",Bridge closure due to construction,0.9,1
1234575441,GPS data,10/26/2023 11:51,"37.7833,-122.4167",Black car running red light,0.2,0
1234575442,Traffic camera data,10/26/2023 0:22,"37.7833,-122.4167",24 mph,0.2,0
1234575443,Infrastructure data,10/26/2023 14:50,"37.7833,-122.4167",2 mph,0.9,1
1234575444,Traffic camera data,10/26/2023 5:33,"37.7833,-122.4167",Bridge closure due to construction,0.3,0
1234575445,Traffic camera data,10/26/2023 3:21,"37.7833,-122.4167",72 mph,0.7,1
1234575446,GPS data,10/26/2023 5:12,"37.7833,-122.4167",63 mph,0,0
